People - Person → Handle,People - Person → Location,Title,Description,Image URL,Flash Image Collections → Title,Flash Image Quotes → X Small Total Amount Cents,Flash Image Quotes → X Large Total Amount Cents
inkedbyciara,Newark DE ,Good Luck ! ,An original script tattoo of the word “lucky”,s3://venue-ink-prd-app/static/people/per-8qSqCU6gkzo/flash_images/fli-8qXuzkLOMRE/flash.d10cacfd.webp,Script Style,"10,000","55,000"
inked.by.kayyy,Thornton,Cutesy Small Tatts,Here is a few of my cutesy tattoo flash sheets!🥰,s3://venue-ink-prd-app/static/people/per-8noVxhtLUvI/flash_images/fli-8noXZnBimv2/flash.3b372293.webp,Hot Girl Baddie Flash Sheets!,"5,000","25,000"
inked.by.kayyy,Thornton,Hot Girl,Here is some hot girl small tattoos!,s3://venue-ink-prd-app/static/people/per-8noVxhtLUvI/flash_images/fli-8npTLkOpGr2/flash.e473799c.webp,Hot Girl Baddie Flash Sheets!,"5,000","25,000"
inkedbykd,Shreveport,Complimentary color,Up to one complimentary color ,s3://venue-ink-prd-app/static/people/per-8cBHCWrLbLk/flash_images/flash.0f6268ce.jpg,Stand Alone,"5,000","35,000"
inkedbykd,Shreveport,Thug It Out Thursdays ,$700 Tapout Session ,s3://venue-ink-prd-app/static/people/per-8cBHCWrLbLk/flash_images/fli-8m2mlvgU5RI/flash.687b8613.webp,Thug It Out Thursdays,"5,000","70,000"
inkedbykd,Shreveport,Intimates,Tattoos for intimate placement. ,s3://venue-ink-prd-app/static/people/per-8cBHCWrLbLk/flash_images/fli-8pxxS38xoUi/flash.c7546f09.webp,Intimates,"4,000","20,000"
inkedbyklb,,TATTOO ,PRICE WILL VARY,s3://venue-ink-prd-app/static/people/per-8qsnJOyINPc/flash_images/fli-8qspb7W0Oqe/flash.62dd9e60.webp,TATS,"6,000","25,500"
inkedbymotive,,😇,From my sketchbook.,s3://venue-ink-prd-app/static/people/per-8kxpaCpCj20/flash_images/fli-8kxrfw1isjI/flash.7981ae8a.webp,Sketchbook Series,"6,000","12,000"
inkedbymotive,,🏹,From my sketchbook.,s3://venue-ink-prd-app/static/people/per-8kxpaCpCj20/flash_images/fli-8kxrfx1JpxI/flash.58c40982.webp,Sketchbook Series,"6,000","12,000"
inkedbymotive,,RX8,From my sketchbook.,s3://venue-ink-prd-app/static/people/per-8kxpaCpCj20/flash_images/fli-8kxrfzmlYWG/flash.a3c9ff3a.webp,Sketchbook Series,"6,000","12,000"
inkedbymotive,,Deagle,From my sketchbook.,s3://venue-ink-prd-app/static/people/per-8kxpaCpCj20/flash_images/fli-8kxrg0X2Aim/flash.9edf7100.webp,Sketchbook Series,"6,000","12,000"
inkedbymotive,,Draco,From my sketchbook.,s3://venue-ink-prd-app/static/people/per-8kxpaCpCj20/flash_images/fli-8kxrg1LYlsG/flash.bd911b97.webp,Sketchbook Series,"6,000","12,000"
inkedbymotive,,P90,From my sketchbook.,s3://venue-ink-prd-app/static/people/per-8kxpaCpCj20/flash_images/fli-8kxrg22QCW0/flash.be7e9b0a.webp,Sketchbook Series,"6,000","12,000"
inkedbymotive,,Glizzy,From my sketchbook.,s3://venue-ink-prd-app/static/people/per-8kxpaCpCj20/flash_images/fli-8kxrg32rx8C/flash.f303452a.webp,Sketchbook Series,"6,000","12,000"
inkedbymotive,,Grenade,From my sketchbook.,s3://venue-ink-prd-app/static/people/per-8kxpaCpCj20/flash_images/fli-8kxrg3cLoOG/flash.66e42340.webp,Sketchbook Series,"6,000","12,000"
inkedbymotive,,Tree Of Life,From my sketchbook.,s3://venue-ink-prd-app/static/people/per-8kxpaCpCj20/flash_images/fli-8kxrg4BpfeK/flash.6ad1211d.webp,Sketchbook Series,"6,000","12,000"
inkedbymotive,,AR,From my sketchbook.,s3://venue-ink-prd-app/static/people/per-8kxpaCpCj20/flash_images/fli-8kxrg4u75wO/flash.6fc8945c.webp,Sketchbook Series,"6,000","12,000"
inkedbymotive,,Golf,From my sketchbook.,s3://venue-ink-prd-app/static/people/per-8kxpaCpCj20/flash_images/fli-8kxrg5UjLii/flash.870e345c.webp,Sketchbook Series,"6,000","12,000"
inkedbymotive,,Pile of Skulls,From my sketchbook.,s3://venue-ink-prd-app/static/people/per-8kxpaCpCj20/flash_images/fli-8kxrg65dCd6/flash.0ec1275e.webp,Sketchbook Series,"6,000","12,000"
inkedbymotive,,Peter Rabbit,From my sketchbook.,s3://venue-ink-prd-app/static/people/per-8kxpaCpCj20/flash_images/fli-8kxrg6eXrd2/flash.f76b4c48.webp,Sketchbook Series,"6,000","12,000"
inkedbymotive,,Skyline,From my sketchbook.,s3://venue-ink-prd-app/static/people/per-8kxpaCpCj20/flash_images/fli-8kxrg7DAvUu/flash.19b5948e.webp,Sketchbook Series,"6,000","12,000"
inkedbymotive,,70 John Street,From my sketchbook.,s3://venue-ink-prd-app/static/people/per-8kxpaCpCj20/flash_images/fli-8kxrg7ut9Wq/flash.6836ee38.webp,Sketchbook Series,"6,000","12,000"
inkfrmday,Baltimore  ,Witch and her familiars ,Halloween flash 2024 *shading included ,s3://venue-ink-prd-app/static/people/per-8f1y5fXKkRk/flash_images/flash.05545c2b.jpg,Spooky,"10,000","80,000"
inkfrmday,Baltimore  ,March cherry blossom faerie ,*shading included ,s3://venue-ink-prd-app/static/people/per-8f1y5fXKkRk/flash_images/flash.08597ddf.jpg,Birth Fairies,"10,000","80,000"
inkfrmday,Baltimore  ,January snowdrop faerie,*shading included ,s3://venue-ink-prd-app/static/people/per-8f1y5fXKkRk/flash_images/flash.0ac7cd69.jpg,Birth Fairies,"10,000","80,000"
inkfrmday,Baltimore  ,Abstract dual ornament ,*shading included,s3://venue-ink-prd-app/static/people/per-8f1y5fXKkRk/flash_images/flash.13e71dcf.jpg,Adornments/ Abstract,"10,000","80,000"
inkfrmday,Baltimore  ,March daisy faerie ,*shading included ,s3://venue-ink-prd-app/static/people/per-8f1y5fXKkRk/flash_images/flash.18202780.jpg,Birth Fairies,"10,000","80,000"
inkfrmday,Baltimore  ,January snowdrop,*shading included ,s3://venue-ink-prd-app/static/people/per-8f1y5fXKkRk/flash_images/flash.1c0527d8.jpg,Birth Fairies,"10,000","80,000"
inkfrmday,Baltimore  ,March cherry blossom ,*shading included ,s3://venue-ink-prd-app/static/people/per-8f1y5fXKkRk/flash_images/flash.3395dac1.jpg,Birth Fairies,"10,000","80,000"
inkfrmday,Baltimore  ,Unity ,Priced per piece!,s3://venue-ink-prd-app/static/people/per-8f1y5fXKkRk/flash_images/flash.3757d212.jpg,Adornments/ Abstract,"10,000","80,000"
inkfrmday,Baltimore  ,April Sweatpea faerie ,*shading included ,s3://venue-ink-prd-app/static/people/per-8f1y5fXKkRk/flash_images/flash.3dc778de.jpg,Birth Fairies,"10,000","80,000"
inkfrmday,Baltimore  ,AprilSweat pea duo,*shading included ,s3://venue-ink-prd-app/static/people/per-8f1y5fXKkRk/flash_images/flash.3ecd5edc.jpg,Birth Fairies,"10,000","80,000"
inkfrmday,Baltimore  ,February Violet duo,*shading included ,s3://venue-ink-prd-app/static/people/per-8f1y5fXKkRk/flash_images/flash.409a5a3b.jpg,Birth Fairies,"10,000","80,000"
inkfrmday,Baltimore  ,Pumpkin witch ,Halloween flash 2024 *shading included ,s3://venue-ink-prd-app/static/people/per-8f1y5fXKkRk/flash_images/flash.40bc342e.jpg,Spooky,"10,000","80,000"
inkfrmday,Baltimore  ,Spooky ornament,Halloween flash 2024 *shading included ,s3://venue-ink-prd-app/static/people/per-8f1y5fXKkRk/flash_images/flash.42436dc2.jpg,Spooky,"10,000","80,000"
inkfrmday,Baltimore  ,April daisy,*shading included ,s3://venue-ink-prd-app/static/people/per-8f1y5fXKkRk/flash_images/flash.50a7813a.jpg,Birth Fairies,"10,000","80,000"
inkfrmday,Baltimore  ,March daffodil faerie ,*shading included ,s3://venue-ink-prd-app/static/people/per-8f1y5fXKkRk/flash_images/flash.5380e583.jpg,Birth Fairies,"10,000","80,000"
inkfrmday,Baltimore  ,February prime rose duo,*shading included ,s3://venue-ink-prd-app/static/people/per-8f1y5fXKkRk/flash_images/flash.53fdf711.jpg,Birth Fairies,"10,000","80,000"
inkfrmday,Baltimore  ,Elephant comb,*shading included ,s3://venue-ink-prd-app/static/people/per-8f1y5fXKkRk/flash_images/flash.5dd0671b.jpg,Combs,"10,000","42,500"
inkfrmday,Baltimore  ,January Carnation Faerie ,*shading included ,s3://venue-ink-prd-app/static/people/per-8f1y5fXKkRk/flash_images/flash.78544670.jpg,Birth Fairies,"10,000","80,000"
inkfrmday,Baltimore  ,Spooky ornament,2024 Halloween flash *shading included ,s3://venue-ink-prd-app/static/people/per-8f1y5fXKkRk/flash_images/flash.7c6d6477.jpg,Spooky,"10,000","80,000"
inkfrmday,Baltimore  ,Lotus comb,*shading included,s3://venue-ink-prd-app/static/people/per-8f1y5fXKkRk/flash_images/flash.8daaabef.jpg,Combs,"10,000","80,000"
inkfrmday,Baltimore  ,Blood moon ,Halloween flash 2024 *shading included ,s3://venue-ink-prd-app/static/people/per-8f1y5fXKkRk/flash_images/flash.8e605a58.jpg,Spooky,"10,000","80,000"
inkfrmday,Baltimore  ,Abstract dual ornament 1,*shading included,s3://venue-ink-prd-app/static/people/per-8f1y5fXKkRk/flash_images/flash.92b00bb3.jpg,Adornments/ Abstract,"10,000","80,000"
inkfrmday,Baltimore  ,March daffodil ,*shading included ,s3://venue-ink-prd-app/static/people/per-8f1y5fXKkRk/flash_images/flash.94663f3c.jpg,Birth Fairies,"10,000","80,000"
inkfrmday,Baltimore  ,It’s a spider?,Halloween flash 2024 *shading included ,s3://venue-ink-prd-app/static/people/per-8f1y5fXKkRk/flash_images/flash.9b04bcb2.jpg,Spooky,"10,000","80,000"
inkfrmday,Baltimore  ,February violet,*shading included ,s3://venue-ink-prd-app/static/people/per-8f1y5fXKkRk/flash_images/flash.9d85ffd7.jpg,Birth Fairies,"10,000","80,000"
inkfrmday,Baltimore  ,Spooky ornament ,Halloween flash 2024 *shading included ,s3://venue-ink-prd-app/static/people/per-8f1y5fXKkRk/flash_images/flash.ab4ef5fc.jpg,Spooky,"10,000","80,000"
inkfrmday,Baltimore  ,Mini comb no.1,Meant to be small dainty and affordable ✨,s3://venue-ink-prd-app/static/people/per-8f1y5fXKkRk/flash_images/flash.abc12feb.jpg,Combs,"10,000","80,000"
inkfrmday,Baltimore  ,January Carnation,*shading included ,s3://venue-ink-prd-app/static/people/per-8f1y5fXKkRk/flash_images/flash.b3f47c11.jpg,Birth Fairies,"10,000","80,000"
inkfrmday,Baltimore  ,Solar Combs,I’m open to doing pops of colors with these. Just lmk!,s3://venue-ink-prd-app/static/people/per-8f1y5fXKkRk/flash_images/flash.b6394db4.jpg,Combs,"10,000","80,000"
inkfrmday,Baltimore  ,Blood Sun,Halloween flash 2024 *shading included ,s3://venue-ink-prd-app/static/people/per-8f1y5fXKkRk/flash_images/flash.c177c569.jpg,Spooky,"10,000","80,000"
inkfrmday,Baltimore  ,Mary daisy duo,*shading included ,s3://venue-ink-prd-app/static/people/per-8f1y5fXKkRk/flash_images/flash.c815b77f.jpg,Birth Fairies,"10,000","80,000"
inkfrmday,Baltimore  ,April Sweatpea ,*shading included ,s3://venue-ink-prd-app/static/people/per-8f1y5fXKkRk/flash_images/flash.ca7e3327.jpg,Birth Fairies,"10,000","80,000"
inkfrmday,Baltimore  ,Mini comb no.2,Meant to be small dainty and affordable ✨,s3://venue-ink-prd-app/static/people/per-8f1y5fXKkRk/flash_images/flash.d5b1bcef.jpg,Combs,"10,000","25,000"
inkfrmday,Baltimore  ,Death in a coffee cup,Halloween flash 2024 *shading included ,s3://venue-ink-prd-app/static/people/per-8f1y5fXKkRk/flash_images/flash.df716b22.jpg,Spooky,"10,000","80,000"
inkfrmday,Baltimore  ,Mini comb no.3,Meant to be small dainty and affordable ✨,s3://venue-ink-prd-app/static/people/per-8f1y5fXKkRk/flash_images/flash.e0bffaee.jpg,Combs,"10,000","80,000"
inkfrmday,Baltimore  ,February violet,*shading included ,s3://venue-ink-prd-app/static/people/per-8f1y5fXKkRk/flash_images/flash.e688f66a.jpg,Birth Fairies,"10,000","80,000"
inkfrmday,Baltimore  ,Mystical Witch,Halloween flash 2024 *shading included ,s3://venue-ink-prd-app/static/people/per-8f1y5fXKkRk/flash_images/flash.ea1cd824.jpg,Spooky,"10,000","80,000"
inkfrmday,Baltimore  ,March Cherry blossom duo,*shading included ,s3://venue-ink-prd-app/static/people/per-8f1y5fXKkRk/flash_images/flash.f2a5c487.jpg,Birth Fairies,"10,000","80,000"
inkfrmday,Baltimore  ,Cosmic Comb .1,You can get it with or without the cosmic blue just lmk!,s3://venue-ink-prd-app/static/people/per-8f1y5fXKkRk/flash_images/flash.f3e353d6.jpg,Combs,"10,000","80,000"
inkfrmday,Baltimore  ,March daffodil duo ,*shading included ,s3://venue-ink-prd-app/static/people/per-8f1y5fXKkRk/flash_images/flash.fa16f0ac.jpg,Birth Fairies,"10,000","80,000"
inkfrmday,Baltimore  ,Sinister pumpkin ,Halloween flash 2025,s3://venue-ink-prd-app/static/people/per-8f1y5fXKkRk/flash_images/flash.fcbc8481.jpg,Spooky,"10,000","80,000"
inkfrmday,Baltimore  ,Horned heart ,Halloween flash 2024,s3://venue-ink-prd-app/static/people/per-8f1y5fXKkRk/flash_images/flash.fe2c53c8.jpg,Spooky,"7,500","80,000"
ink_hopper,"San Diego, CA",Mummeh,Color flash,s3://venue-ink-prd-app/static/people/per-8lq3Opg2ZeK/flash_images/fli-8m2d4c9Jb2u/flash.f7aae4da.webp,Spooky Shit,"17,500","32,000"
ink_hopper,"San Diego, CA",Creature of da Lagoon,Color Flash,s3://venue-ink-prd-app/static/people/per-8lq3Opg2ZeK/flash_images/fli-8m2eGFZbIu0/flash.2aa143f8.webp,Spooky Shit,"17,500","32,000"
ink_hopper,"San Diego, CA",Lava Souls,Color Flash,s3://venue-ink-prd-app/static/people/per-8lq3Opg2ZeK/flash_images/fli-8m2el0SpvLU/flash.5b23ff01.webp,Spooky Shit,"17,500","32,000"
ink_hopper,"San Diego, CA",Lil Bloodsucker,Color Flash,s3://venue-ink-prd-app/static/people/per-8lq3Opg2ZeK/flash_images/fli-8m2ernQX1Hc/flash.617204b4.webp,Spooky Shit,"17,500","32,000"
ink_hopper,"San Diego, CA",Tenguuu ,Color Flash,s3://venue-ink-prd-app/static/people/per-8lq3Opg2ZeK/flash_images/fli-8m2fA0l41g0/flash.b53a21a2.webp,Spooky Shit,"17,500","32,000"
ink_hopper,"San Diego, CA",Not a single thouth,Color Flash,s3://venue-ink-prd-app/static/people/per-8lq3Opg2ZeK/flash_images/fli-8m2idv5N5NY/flash.83b5b65a.webp,Random Knickknacks,"17,500","32,000"
ink_hopper,"San Diego, CA",Tadpole ,Color Flash ,s3://venue-ink-prd-app/static/people/per-8lq3Opg2ZeK/flash_images/fli-8m2ihxtg69w/flash.ae5b56d0.webp,Random Knickknacks,"17,500","32,000"
ink_hopper,"San Diego, CA",Puff Sailor,Color Flash,s3://venue-ink-prd-app/static/people/per-8lq3Opg2ZeK/flash_images/fli-8m2iMN5SiLg/flash.9efc13cd.webp,Ahoy!,"17,500","32,000"
ink_hopper,"San Diego, CA",Acorn,Color Flash ,s3://venue-ink-prd-app/static/people/per-8lq3Opg2ZeK/flash_images/fli-8m2inR2dkZ6/flash.fcbb3f2f.webp,Random Knickknacks,"17,500","32,000"
ink_hopper,"San Diego, CA",Oh Snap!,Color Flash ,s3://venue-ink-prd-app/static/people/per-8lq3Opg2ZeK/flash_images/fli-8m2irKtRmrI/flash.7f86e9ba.webp,Random Knickknacks,"17,500","32,000"
ink_hopper,"San Diego, CA",Holy Mackerel!,Color Flash,s3://venue-ink-prd-app/static/people/per-8lq3Opg2ZeK/flash_images/fli-8m2iROTQQBk/flash.382bcca1.webp,Ahoy!,"17,500","32,000"
ink_hopper,"San Diego, CA",Not a message in a bottle,Color Flash,s3://venue-ink-prd-app/static/people/per-8lq3Opg2ZeK/flash_images/fli-8m2iWX2T7qq/flash.6b8ae6f2.webp,Ahoy!,"17,500","32,000"
ink_hopper,"San Diego, CA",Peas in a pod,Color Flash ,s3://venue-ink-prd-app/static/people/per-8lq3Opg2ZeK/flash_images/fli-8m2ixoSk3o8/flash.1d69d38c.webp,Random Knickknacks,"17,500","32,000"
ink_hopper,"San Diego, CA",It’s a trap!,Color Flash ,s3://venue-ink-prd-app/static/people/per-8lq3Opg2ZeK/flash_images/fli-8m2j2EazjBA/flash.a1bd64b3.webp,Random Knickknacks,"17,500","32,000"
ink_hopper,"San Diego, CA",Duck around ,Color Flash ,s3://venue-ink-prd-app/static/people/per-8lq3Opg2ZeK/flash_images/fli-8m2j4goFPe4/flash.3b7d9671.webp,Random Knickknacks,"17,500","32,000"
ink_hopper,"San Diego, CA",Kokeshi,Color Flash ,s3://venue-ink-prd-app/static/people/per-8lq3Opg2ZeK/flash_images/fli-8m2j77wnNbs/flash.99a5aaf4.webp,Random Knickknacks,"17,500","32,000"
ink_hopper,"San Diego, CA",Russian doll,Color Flash ,s3://venue-ink-prd-app/static/people/per-8lq3Opg2ZeK/flash_images/fli-8m2jDnXUJCC/flash.93615bd2.webp,Random Knickknacks,"17,500","32,000"
ink_hopper,"San Diego, CA",Caged,Color Flash ,s3://venue-ink-prd-app/static/people/per-8lq3Opg2ZeK/flash_images/fli-8m2jGwUn55U/flash.5a325e4c.webp,Random Knickknacks,"17,500","32,000"
ink_hopper,"San Diego, CA",Squid,Color Flash ,s3://venue-ink-prd-app/static/people/per-8lq3Opg2ZeK/flash_images/fli-8m2jQ2zGooC/flash.4fddb501.webp,Random Knickknacks,"17,500","32,000"
ink_hopper,"San Diego, CA",Crowned,Color Flash ,s3://venue-ink-prd-app/static/people/per-8lq3Opg2ZeK/flash_images/fli-8m2jTDTNc92/flash.c7699e4d.webp,Spooky Shit,"17,500","32,000"
ink_hopper,"San Diego, CA",Hyottoko Fugu,Black and gray,s3://venue-ink-prd-app/static/people/per-8lq3Opg2ZeK/flash_images/fli-8m2jwP1uEIy/flash.d7c94ccc.webp,Fugu,"17,500","32,000"
ink_hopper,"San Diego, CA",Spikes Fugu,Black and gray ,s3://venue-ink-prd-app/static/people/per-8lq3Opg2ZeK/flash_images/fli-8m2k3JXxSrY/flash.ae2b8c6f.webp,Fugu,"17,500","32,000"
ink_hopper,"San Diego, CA",Sword,Black and gray ,s3://venue-ink-prd-app/static/people/per-8lq3Opg2ZeK/flash_images/fli-8m2kCSUIa6i/flash.609efdf8.webp,Fugu,"17,500","32,000"
ink_hopper,"San Diego, CA",Lantern,Black and gray ,s3://venue-ink-prd-app/static/people/per-8lq3Opg2ZeK/flash_images/fli-8m2kFj2Vtr6/flash.ae731688.webp,Fugu,"17,500","32,000"
ink_hopper,"San Diego, CA",Beetle Head,Colors ,s3://venue-ink-prd-app/static/people/per-8lq3Opg2ZeK/flash_images/fli-8m4ffL6bkGG/flash.09c9fc42.webp,Da Big One!,"17,500","100,000"
ink_hopper,"San Diego, CA",Kestrel vs Stoat,Colors,s3://venue-ink-prd-app/static/people/per-8lq3Opg2ZeK/flash_images/fli-8m4fmwiHZ44/flash.0189ae86.webp,Da Big One!,"17,500","100,000"
ink_hopper,"San Diego, CA",Nocturnal,Colors or Black & Grey,s3://venue-ink-prd-app/static/people/per-8lq3Opg2ZeK/flash_images/fli-8m4fXwrDR0i/flash.8bdb8b01.webp,Da Big One!,"17,500","100,000"
ink_hopper,"San Diego, CA",Jorōgumo,Colors,s3://venue-ink-prd-app/static/people/per-8lq3Opg2ZeK/flash_images/fli-8m4Xe4kyloe/flash.a88e6d27.webp,Yokai,"17,500","32,000"
ink_hopper,"San Diego, CA",Sazae Oni,Colors,s3://venue-ink-prd-app/static/people/per-8lq3Opg2ZeK/flash_images/fli-8m4XqoKEIJE/flash.b47147f7.webp,Yokai,"17,500","32,000"
ink_hopper,"San Diego, CA",Futakuchi Ona,Colors,s3://venue-ink-prd-app/static/people/per-8lq3Opg2ZeK/flash_images/fli-8m4Xvo2rzjk/flash.72d4d23b.webp,Yokai,"17,500","32,000"
inkiebunnie,"Dallas, TX",studio ghibli flash ,2” minimum ,s3://venue-ink-prd-app/static/people/per-8fMIcfKAwS0/flash_images/flash.013939cf.jpg,studio ghibli,"10,000","50,000"
inkiebunnie,"Dallas, TX",studio ghibli tea bag,2.5” minimum ,s3://venue-ink-prd-app/static/people/per-8fMIcfKAwS0/flash_images/flash.2585e891.jpg,studio ghibli,"10,000","50,000"
inkiebunnie,"Dallas, TX",Pikachu (D),1.5”-4”,s3://venue-ink-prd-app/static/people/per-8fMIcfKAwS0/flash_images/flash.2eaaa175.webp,Pikachu,"10,000","70,000"
inkiebunnie,"Dallas, TX",Pikachu (A),2”-4” ,s3://venue-ink-prd-app/static/people/per-8fMIcfKAwS0/flash_images/flash.324b135b.webp,Pikachu,"10,000","70,000"
inkiebunnie,"Dallas, TX",Pikachu (E),2”-5”,s3://venue-ink-prd-app/static/people/per-8fMIcfKAwS0/flash_images/flash.380caaec.webp,Pikachu,"10,000","70,000"
inkiebunnie,"Dallas, TX",Pikachu (C),1.5”-4”,s3://venue-ink-prd-app/static/people/per-8fMIcfKAwS0/flash_images/flash.4efc79f4.webp,Pikachu,"10,000","70,000"
inkiebunnie,"Dallas, TX",studio ghibli tea bag,2.5” minimum ,s3://venue-ink-prd-app/static/people/per-8fMIcfKAwS0/flash_images/flash.511873fe.jpg,studio ghibli,"10,000","50,000"
inkiebunnie,"Dallas, TX",Pikachu (B),2.5”-5”,s3://venue-ink-prd-app/static/people/per-8fMIcfKAwS0/flash_images/flash.76f715b0.webp,Pikachu,"10,000","70,000"
inkiebunnie,"Dallas, TX",Pikachu (F),2”-5”,s3://venue-ink-prd-app/static/people/per-8fMIcfKAwS0/flash_images/flash.8084a770.webp,Pikachu,"10,000","70,000"
inkiebunnie,"Dallas, TX",Bunny starlight flash B ,3”-5”,s3://venue-ink-prd-app/static/people/per-8fMIcfKAwS0/flash_images/fli-8lna0t2iy92/flash.f8f745eb.webp,Bunny starlight flash,"10,000","70,000"
inkiebunnie,"Dallas, TX",Bunny starlight flash C,2”-4”,s3://venue-ink-prd-app/static/people/per-8fMIcfKAwS0/flash_images/fli-8lna4XAVMTQ/flash.e97fa27e.webp,Bunny starlight flash,"10,000","70,000"
inkiebunnie,"Dallas, TX",Bunny starlight flash A,2.5” -5”,s3://venue-ink-prd-app/static/people/per-8fMIcfKAwS0/flash_images/fli-8lnZqDVz8Wu/flash.c28fc9a9.webp,Bunny starlight flash,"10,000","70,000"
inkiebunnie,"Dallas, TX",Bunny starlight flash D,3”-5”,s3://venue-ink-prd-app/static/people/per-8fMIcfKAwS0/flash_images/fli-8lnZwoTzBg0/flash.24994efd.webp,Bunny starlight flash,"10,000","70,000"
inkiebunnie,"Dallas, TX",“The fool” ,"3.5”- 6”, also available in black and white ",s3://venue-ink-prd-app/static/people/per-8fMIcfKAwS0/flash_images/fli-8lpGuHZGqq8/flash.da742d1d.webp,Tarot card 🌠,"10,000","70,000"
inkiebunnie,"Dallas, TX",“The Magician” ,5” to 8” ( also available in black and white) ,s3://venue-ink-prd-app/static/people/per-8fMIcfKAwS0/flash_images/fli-8lrE94ara8e/flash.77d5fc33.webp,Tarot card 🌠,"10,000","50,000"
